'Lat','Long',
3956.3486,11623.9323,291
3956.3489,11623.9323,291
3956.3494,11623.9324,291
3956.3501,11623.9325,290
3956.3502,11623.9325,290
3956.3503,11623.9326,290
3956.3501,11623.9327,290
3956.3501,11623.9328,290
3956.3504,11623.9328,290
3956.3506,11623.9327,289
3956.3505,11623.9327,289
3956.3506,11623.9327,289
3956.3507,11623.9327,289
3956.3509,11623.9326,289
3956.3508,11623.9325,289
3956.3502,11623.9324,289
3956.3496,11623.9322,289
3956.3497,11623.9317,288
3956.3496,11623.9313,288
3956.349,11623.931,288
3956.3482,11623.9306,288
3956.3478,11623.9304,287
3956.3472,11623.9304,287
3956.3468,11623.9303,287
3956.3467,11623.9301,287
3956.3471,11623.93,286
3956.3479,11623.9305,286
3956.3487,11623.9311,285
3956.3504,11623.932,285
3956.3509,11623.9323,285
3956.3514,11623.9323,284
3956.3532,11623.932,284
3956.3547,11623.9316,284
3956.3551,11623.9315,284
3956.3557,11623.9318,283
3956.3557,11623.9326,283
3956.3547,11623.9335,283
3956.3533,11623.9339,282
3956.3521,11623.9339,282
3956.3514,11623.9341,282
3956.3513,11623.9346,282
3956.3522,11623.9347,282
3956.3518,11623.9338,282
3956.3518,11623.9336,282
3956.353,11623.9338,282
3956.353,11623.9341,282
3956.3536,11623.9345,281
3956.3548,11623.9353,281
3956.356,11623.9358,281
3956.3566,11623.9365,281
3956.357,11623.9367,280
3956.3575,11623.9368,280
3956.358,11623.9371,280
3956.3575,11623.9369,280
3956.3578,11623.9372,280
3956.3573,11623.937,280
3956.3564,11623.9365,280
3956.3558,11623.9363,280
3956.3555,11623.9361,280
3956.3549,11623.936,279
3956.3545,11623.9357,279
3956.3545,11623.9356,279
3956.3542,11623.9353,279
3956.3537,11623.9348,278
3956.3542,11623.9346,279
3956.354,11623.9348,280
3956.3546,11623.9351,280
3956.3548,11623.9354,280
3956.3549,11623.9356,279
3956.3555,11623.9358,279
3956.3557,11623.9356,279
3956.3562,11623.9357,279
3956.3554,11623.9352,279
3956.3541,11623.9348,278
3956.3543,11623.9347,280
3956.3541,11623.9346,281
3956.3542,11623.9347,281
3956.3539,11623.9344,280
3956.3539,11623.9343,280
3956.3543,11623.9343,281
3956.3539,11623.9342,281
3956.3536,11623.934,281
3956.3532,11623.934,282
3956.3532,11623.9339,281
3956.353,11623.934,281
3956.3526,11623.9339,280
3956.352,11623.9338,279
3956.3511,11623.9337,280
3956.3509,11623.9338,279
3956.3507,11623.9336,279
3956.3504,11623.9335,278
3956.35,11623.9335,279
3956.3495,11623.9336,279
3956.3491,11623.9337,279
3956.3487,11623.9337,279
3956.3486,11623.9335,278
3956.3488,11623.9335,278
3956.349,11623.9336,278
3956.3489,11623.9335,278
3956.349,11623.9336,276
3956.3483,11623.9337,274
3956.3482,11623.9339,273
3956.3481,11623.934,272
3956.3474,11623.9336,271
3956.3473,11623.9338,270
3956.3481,11623.9339,269
3956.3486,11623.9343,270
3956.3483,11623.9348,270
3956.348,11623.9347,269
3956.3478,11623.9346,269
3956.3477,11623.9344,270
3956.3485,11623.9347,271
3956.3493,11623.9353,270
3956.349,11623.9352,270
3956.3487,11623.9348,270
3956.3482,11623.9344,269
3956.3484,11623.9338,269
3956.3486,11623.9337,272
3956.3493,11623.9334,270
3956.3496,11623.933,270
3956.3494,11623.933,270
3956.3497,11623.9338,269
3956.3509,11623.9341,268
3956.352,11623.9344,268
3956.3534,11623.9349,268
3956.3545,11623.9351,267
3956.3558,11623.9353,267
3956.3561,11623.9349,267
3956.3559,11623.9345,266
3956.3549,11623.9336,266
3956.354,11623.9333,267
3956.3534,11623.9327,266
3956.3533,11623.9321,266
3956.3527,11623.9316,266
3956.3525,11623.9316,266
3956.3522,11623.9314,265
3956.3522,11623.9315,265
3956.3521,11623.9315,265
3956.3517,11623.9312,265
3956.3511,11623.9307,265
3956.352,11623.931,265
3956.3525,11623.9317,265
3956.352,11623.9319,265
3956.351,11623.9318,264
3956.3497,11623.9313,264
3956.3486,11623.9301,264
3956.3473,11623.9295,264
3956.3454,11623.9286,264
3956.3457,11623.929,264
3956.3457,11623.9294,263
3956.3457,11623.9297,263
3956.343,11623.9285,263
3956.3429,11623.9283,263
3956.3422,11623.9284,264
3956.3428,11623.9288,263
3956.3425,11623.9289,263
3956.3431,11623.9291,262
3956.3436,11623.9295,262
3956.3435,11623.9296,262
3956.344,11623.9299,261
3956.3444,11623.9302,261
3956.3443,11623.9303,260
3956.345,11623.93,260
3956.3457,11623.9299,260
3956.3464,11623.9301,260
3956.3477,11623.9302,260
3956.3486,11623.9305,260
3956.3497,11623.9311,259
3956.3497,11623.9314,259
3956.3496,11623.9316,259
3956.3492,11623.9313,259
3956.3487,11623.9313,259
3956.3494,11623.9316,259
3956.35,11623.932,258
3956.3509,11623.9322,258
3956.3517,11623.9324,258
3956.3517,11623.9326,258
3956.3509,11623.9324,258
3956.3507,11623.9326,258
3956.3509,11623.9327,258
3956.3518,11623.9328,257
3956.3525,11623.9331,257
3956.3531,11623.9337,257
3956.3541,11623.9343,257
3956.3545,11623.9344,257
3956.3547,11623.9344,257
3956.3549,11623.9346,256
3956.3562,11623.9353,257
3956.3567,11623.936,257
3956.3569,11623.9365,257
3956.3573,11623.9367,256
3956.3578,11623.9367,256
3956.3581,11623.9365,256
3956.3582,11623.9365,256
3956.358,11623.9364,256
3956.3578,11623.9365,256
3956.3584,11623.9368,256
3956.3594,11623.9372,256
3956.3594,11623.9372,256
3956.3584,11623.9366,256
3956.358,11623.9364,256
3956.3575,11623.9364,256
3956.3572,11623.9362,256
3956.3571,11623.936,256
3956.3569,11623.9359,255
3956.3564,11623.9357,256
3956.356,11623.9356,255
3956.3558,11623.9355,255
3956.3558,11623.9355,255
3956.3557,11623.9355,255
3956.3556,11623.9355,255
3956.3557,11623.9355,255
3956.3554,11623.9355,255
3956.3551,11623.9353,255
3956.3559,11623.9352,255
3956.356,11623.935,255
3956.3558,11623.9346,255
3956.3557,11623.9344,254
3956.3558,11623.9342,254
3956.3555,11623.9341,254
3956.3551,11623.9342,254
3956.3545,11623.9339,254
3956.3551,11623.9338,254
3956.356,11623.9337,254
3956.357,11623.9338,254
3956.3565,11623.9338,254
3956.3563,11623.9338,254
3956.3563,11623.9339,254
3956.3559,11623.9338,253
3956.3556,11623.9338,253
3956.3555,11623.9338,253
3956.3552,11623.9337,253
3956.3551,11623.9338,253
3956.3549,11623.9336,253
3956.3547,11623.9334,253
3956.3544,11623.9333,253
3956.3549,11623.9336,252
3956.3542,11623.9336,252
3956.354,11623.9337,252
3956.3545,11623.934,252
3956.3551,11623.9343,252
3956.3556,11623.9343,252
3956.3556,11623.9343,252
3956.3555,11623.9341,252
3956.3552,11623.9339,252
3956.3549,11623.9339,256
3956.3546,11623.9338,257
3956.3548,11623.9342,257
3956.3544,11623.9344,255
3956.3536,11623.9344,254
3956.3536,11623.9343,252
3956.3538,11623.9342,252
3956.3542,11623.9346,253
3956.3544,11623.9344,255
3956.3542,11623.9344,256
3956.3542,11623.9344,256
3956.3539,11623.9344,256
3956.3538,11623.9346,255
3956.353,11623.9354,258
3956.3525,11623.9355,263
3956.352,11623.9355,264
3956.352,11623.9358,267
3956.3525,11623.9359,265
3956.353,11623.9362,262
3956.3525,11623.9362,260
3956.3525,11623.9358,258
3956.353,11623.9356,258
3956.3539,11623.9353,258
3956.3556,11623.9352,257
3956.3564,11623.935,256
3956.3578,11623.9341,256
3956.3584,11623.9334,256
3956.3589,11623.9327,256
3956.3583,11623.9323,256
3956.3577,11623.9323,256
3956.357,11623.9328,255
3956.3567,11623.9326,255
3956.3565,11623.9323,255
3956.3557,11623.9325,255
3956.356,11623.9321,254
3956.3565,11623.9319,254
3956.3573,11623.9308,252
3956.3567,11623.9302,254
3956.3561,11623.9302,255
3956.3556,11623.9307,255
3956.3559,11623.9309,256
3956.3561,11623.931,255
3956.3562,11623.931,254
3956.3552,11623.931,253
3956.3546,11623.9301,250
3956.3543,11623.9297,248
3956.3532,11623.9299,247
3956.3521,11623.9299,247
3956.3512,11623.93,246
3956.3508,11623.9302,246
3956.3502,11623.9304,246
3956.3503,11623.9304,245
3956.3501,11623.9307,245
3956.3501,11623.9309,245
3956.3496,11623.931,245
3956.3498,11623.9312,245
3956.3501,11623.9314,245
3956.3507,11623.9314,245
3956.3519,11623.9312,245
3956.3527,11623.9311,245
3956.3524,11623.9311,245
3956.3515,11623.9315,245
3956.351,11623.9314,245
3956.3504,11623.9314,244
3956.3499,11623.9314,244
3956.3487,11623.9319,244
3956.3485,11623.9323,244
3956.3471,11623.9332,244
3956.3467,11623.9338,244
3956.3462,11623.9341,244
3956.3445,11623.9341,244
3956.344,11623.9349,244
3956.3438,11623.9351,244
3956.3441,11623.9351,243
3956.3443,11623.9353,244
3956.3449,11623.935,245
3956.3448,11623.9342,246
3956.3441,11623.9336,245
3956.3443,11623.9332,247
3956.3463,11623.9327,247
3956.347,11623.9322,248
3956.3478,11623.9323,247
3956.3477,11623.9328,248
3956.348,11623.933,249
3956.3479,11623.9333,248
3956.3483,11623.9331,248
3956.3486,11623.9325,248
3956.3492,11623.9324,247
3956.3504,11623.9324,247
3956.3518,11623.9322,247
3956.3529,11623.932,247
3956.352,11623.9314,246
3956.3516,11623.9316,246
3956.3514,11623.9319,246
3956.3516,11623.9316,246
3956.3523,11623.9311,246
3956.3528,11623.9317,246
3956.3531,11623.9325,247
3956.3526,11623.9335,246
3956.3528,11623.9343,248
3956.3523,11623.9352,247
3956.3526,11623.9359,246
3956.3524,11623.9361,248
3956.353,11623.9353,249
3956.3532,11623.9349,249
3956.3539,11623.935,250
3956.3539,11623.9349,249
3956.3541,11623.9349,250
3956.3533,11623.9349,253
3956.3532,11623.935,253
3956.3538,11623.9352,254
3956.3543,11623.9346,253
3956.3543,11623.9346,249
3956.3548,11623.9351,251
3956.3552,11623.9355,252
3956.3553,11623.9358,251
3956.3559,11623.9357,251
3956.356,11623.9361,251
3956.356,11623.9367,250
3956.3559,11623.9372,250
3956.3552,11623.9376,249
3956.3528,11623.9386,250
3956.3521,11623.9401,251
3956.3506,11623.9389,252
3956.3504,11623.9373,252
3956.3504,11623.9366,253
3956.3515,11623.9356,252
3956.3514,11623.9353,250
3956.3519,11623.9351,250
3956.352,11623.9345,250
3956.3528,11623.9344,250
3956.3543,11623.9342,249
3956.3552,11623.9346,248
3956.3559,11623.9344,248
3956.3557,11623.9342,248
3956.3547,11623.9341,247
3956.3542,11623.9336,243
3956.3543,11623.9334,240
3956.3546,11623.9335,239
3956.354,11623.9338,239
3956.354,11623.9336,238
3956.3542,11623.9331,237
3956.3547,11623.9334,238
3956.3551,11623.9333,241
3956.3552,11623.9331,243
3956.3553,11623.9329,243
3956.3554,11623.9328,244
3956.3554,11623.9336,244
3956.3552,11623.9338,244
3956.3563,11623.9334,243
3956.357,11623.9332,242
3956.3569,11623.9327,240
3956.3565,11623.932,240
3956.3557,11623.9323,240
3956.3547,11623.9322,240
3956.3541,11623.9329,240
3956.3549,11623.9325,240
3956.355,11623.9327,240
3956.3548,11623.9334,241
3956.3549,11623.9335,240
3956.3547,11623.9344,239
3956.3539,11623.935,239
3956.3545,11623.9351,239
3956.3549,11623.9352,239
3956.3548,11623.9354,240
3956.3551,11623.9358,240
3956.3552,11623.9362,238
3956.3554,11623.9366,237
3956.355,11623.9366,237
3956.3543,11623.9363,237
3956.3536,11623.9364,237
3956.3536,11623.9366,236
3956.3542,11623.9365,236
3956.3555,11623.9366,235
